Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result
PunjabiTrack,testcase188,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""conferentie""]",[],"[""owl:Class""]",http://cmt_nl#c-4994957-2932971,=,0.0,http://conference_ar#c-9851284-7234772,"[""المؤتمر""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase188,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""voorzitter""]",[],"[""owl:Class""]",http://cmt_nl#c-0406770-7176287,=,0.0,http://conference_ar#c-7365880-4475104,"[""رئيس""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase188,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""wijs externe recencent toe""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",http://cmt_nl#op-9425328-4984900,=,0.0,http://conference_ar#op-6279377-5941054,"[""يدعو المراجع المشترك""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase188,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""synopsis""]",[],"[""owl:Class""]",http://cmt_nl#c-9405134-3973856,=,0.0,http://conference_ar#c-8113141-9235245,"[""الملخص""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase188,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""coauteur""]",[],"[""owl:Class""]",http://cmt_nl#c-0744921-3144577,=,0.0,http://conference_ar#c-5866013-1545087,"[""الكاتب المشرك في المساهمة""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase188,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""conferentie""]",[],"[""owl:Class""]",http://cmt_nl#c-4994957-2932971,=,0.0,http://conference_ar#c-4229534-4677341,"[""سلسله المؤتمر""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase188,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""document""]",[],"[""owl:Class""]",http://cmt_nl#c-4926854-0907990,=,0.0,http://conference_ar#c-0125934-1416375,"[""وثيقة المؤتمر""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase188,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""persoon""]",[],"[""owl:Class""]",http://cmt_nl#c-9971141-2642146,=,0.0,http://conference_ar#c-3019441-0237831,"[""شخص""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase188,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""toegewezen door recencent""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",http://cmt_nl#op-6218286-1433549,=,0.0,http://conference_ar#op-3345621-1490145,"[""مدعو من المراجع""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase188,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""onderwerp""]",[],"[""owl:Class""]",http://cmt_nl#c-0120110-7787945,=,0.0,http://conference_ar#c-4142413-0988847,"[""الموضوع""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase189,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""رئيس اللجنة العلمية""]",[],"[""owl:Class""]",http://cmt_ar#c-0197956-6725851,=,0.0,http://confOf_nl#c-3248585-3397432,"[""voorzitter programmacommissie""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase189,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""الكاتب ""]",[],"[""owl:Class""]",http://cmt_ar#c-8335305-4555146,=,0.0,http://confOf_nl#c-6579519-7491384,"[""auteur""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase189,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""تم تعيين""]",[],"[""owl:ObjectProperty""]",http://cmt_ar#op-6438608-6997044,=,0.0,http://confOf_nl#op-9414187-0096564,"[""recensies""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase189,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""البحث""]",[],"[""owl:Class""]",http://cmt_ar#c-6855502-1595452,=,0.0,http://confOf_nl#c-2771772-3464274,"[""bijdrage""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase189,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""لديه بريد الكتروني""]",[],"[""owl:DatatypeProperty""]",http://cmt_ar#ent-9784858-1898461,=,0.0,http://confOf_nl#ent-3540734-1528611,"[""heeft email""]",[],"[""owl:DatatypeProperty""]",true,false negative
PunjabiTrack,testcase189,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""مشرف""]",[],"[""owl:Class""]",http://cmt_ar#c-1708774-9125777,=,0.0,http://confOf_nl#c-9946679-7000478,"[""beheerder""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase189,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""شخص""]",[],"[""owl:Class""]",http://cmt_ar#c-9541928-7173577,=,0.0,http://confOf_nl#c-0582934-7485542,"[""persoon""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase189,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""عضو في اللجنة العلمية""]",[],"[""owl:Class""]",http://cmt_ar#c-7572681-2355237,=,0.0,http://confOf_nl#c-9240813-6148127,"[""lid programmacommissie""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase189,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""عضو المؤتمر""]",[],"[""owl:Class""]",http://cmt_ar#c-2220987-5331821,=,0.0,http://confOf_nl#c-5875190-0599512,"[""lid""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase189,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""لديه عنوان""]",[],"[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",http://cmt_ar#ent-0474024-8645389,=,0.0,http://confOf_nl#ent-0538231-8565004,"[""heeft titel""]",[],"[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",true,false negative
PunjabiTrack,testcase189,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""كتابة البحث""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",http://cmt_ar#op-6477014-2447390,=,0.0,http://confOf_nl#op-7275263-7685611,"[""schrijft""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase189,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""موضوع المحور""]",[],"[""owl:Class""]",http://cmt_ar#c-0625239-2425775,=,0.0,http://confOf_nl#c-5942383-3081555,"[""onderwerp""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase189,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""مؤتمر""]",[],"[""owl:Class""]",http://cmt_ar#c-6407650-6197378,=,0.0,http://confOf_nl#c-4379755-0753827,"[""conferentie""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase189,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""لديه موضوع المحور""]",[],"[""owl:ObjectProperty""]",http://cmt_ar#op-9193814-5047447,=,0.0,http://confOf_nl#op-1920728-4428698,"[""heeft te maken met""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase189,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""كتابته من قبل""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",http://cmt_ar#op-4915323-2210432,=,0.0,http://confOf_nl#op-5472020-4194143,"[""geschreven door""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase189,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""النسخة الكاملة من البحث""]",[],"[""owl:Class""]",http://cmt_ar#c-5258810-6413397,=,0.0,http://confOf_nl#c-2076329-6785320,"[""artikel""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""اللجنة المنظمة للمؤتمر هي""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",http://conference_ar#op-3547840-6311017,=,0.0,http://conference_nl#op-6302957-5310764,"[""heeft een organisatiecommissie""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""لديه رئيس مشترك لللجنة""]",[],"[""owl:ObjectProperty""]",http://conference_ar#op-2899663-3780809,=,0.0,http://conference_nl#op-0736302-3058382,"[""heeft een commissiecovoorzitter""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""الكاتب المشرك في المساهمة""]",[],"[""owl:Class""]",http://conference_ar#c-5866013-1545087,=,0.0,http://conference_nl#c-2659840-4509255,"[""coauteur bijdrage""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""مرسلة إلى""]",[],"[""owl:ObjectProperty""]",http://conference_ar#op-5451558-8820481,=,0.0,http://conference_nl#op-4673965-7871976,"[""ingediend""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""مشارك ايجابي في المؤتمر""]",[],"[""owl:Class""]",http://conference_ar#c-1296813-5502022,=,0.0,http://conference_nl#c-0903584-7140350,"[""actieve conferentie deelnemer""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""موضوع مرتبط بافضلية المراجعة""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",http://conference_ar#op-9793859-8957410,=,0.0,http://conference_nl#op-7254447-2410167,"[""hoort bij een recentie referentie""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""لديه ورشة عمل""]",[],"[""owl:ObjectProperty""]",http://conference_ar#op-0667227-0310406,=,0.0,http://conference_nl#op-9402869-8022144,"[""heeft workshops""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""شبكة الإنترنت العنكبوتية للمؤتمر""]",[],"[""owl:Class""]",http://conference_ar#c-2970345-8474794,=,0.0,http://conference_nl#c-0533094-8360020,"[""conferentie website""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""دعت الحديث""]",[],"[""owl:Class""]",http://conference_ar#c-4992494-1216173,=,0.0,http://conference_nl#c-5783891-1371032,"[""lezing op uitnodiging""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""لجنة المؤتمر هي""]",[],"[""owl:ObjectProperty""]",http://conference_ar#op-6553737-6316116,=,0.0,http://conference_nl#op-6307874-2118021,"[""heeft een commissie""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""لديه المسار""]",[],"[""owl:ObjectProperty""]",http://conference_ar#op-5677063-1514601,=,0.0,http://conference_nl#op-4748047-6383301,"[""heeft tracks""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""لديه مراجعة""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",http://conference_ar#op-6314258-3896989,=,0.0,http://conference_nl#op-3360768-0423459,"[""heeft een recentie""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""لديه موضوع ورشة عمل""]",[],"[""owl:ObjectProperty""]",http://conference_ar#op-1723042-5136628,=,0.0,http://conference_nl#op-4612973-8252299,"[""heeft een track-workshop-snelcursus onderwerp""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""تاريخ مهم""]",[],"[""owl:Class""]",http://conference_ar#c-4056763-7951670,=,0.0,http://conference_nl#c-5407894-1241123,"[""belangrijke data""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""تاريخ البداية""]",[],"[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",http://conference_ar#ent-7051573-7621990,=,0.0,http://conference_nl#ent-6744712-4107028,"[""is een begindatum""]",[],"[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""مراجعة""]",[],"[""owl:Class""]",http://conference_ar#c-7340991-9297285,=,0.0,http://conference_nl#c-0695153-5503923,"[""recentie""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""ورشة عمل""]",[],"[""owl:Class""]",http://conference_ar#c-9936103-5863237,=,0.0,http://conference_nl#c-6066200-8204843,"[""workshop""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""لديه ملخص""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",http://conference_ar#op-6194664-1059537,=,0.0,http://conference_nl#op-9973609-3195574,"[""heeft een synopsis""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""رئيس""]",[],"[""owl:Class""]",http://conference_ar#c-7365880-4475104,=,0.0,http://conference_nl#c-3921789-8615832,"[""voorzitter""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""اللجنة العلمية""]",[],"[""owl:Class""]",http://conference_ar#c-3698535-6373807,=,0.0,http://conference_nl#c-6569875-3030942,"[""programmacommissie""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""تاريخ ارسال الملخصات""]",[],"[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",http://conference_ar#ent-6420032-7417077,=,0.0,http://conference_nl#ent-1238617-0183477,"[""is een synopsis submissie datum""]",[],"[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""مساهمة مرفوضة""]",[],"[""owl:Class""]",http://conference_ar#c-9000252-9592999,=,0.0,http://conference_nl#c-2682677-9351786,"[""afgewezen contributie""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""ملخص موسع""]",[],"[""owl:Class""]",http://conference_ar#c-3902476-0824732,=,0.0,http://conference_nl#c-5222442-2918055,"[""lange synopsis""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""شخص""]",[],"[""owl:Class""]",http://conference_ar#c-3019441-0237831,=,0.0,http://conference_nl#c-8120635-0465682,"[""persoon""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""خبرة المراجع""]",[],"[""owl:Class""]",http://conference_ar#c-9575593-9258464,=,0.0,http://conference_nl#c-4114971-4355280,"[""recentie expertise""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""اللجنة""]",[],"[""owl:Class""]",http://conference_ar#c-4325776-1848358,=,0.0,http://conference_nl#c-4574742-6040889,"[""commissie""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""لديه البرنامج التعليمي""]",[],"[""owl:ObjectProperty""]",http://conference_ar#op-3455971-7016912,=,0.0,http://conference_nl#op-7046108-9767940,"[""heeft snelcursussen""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""ينشر""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",http://conference_ar#op-2010713-7748951,=,0.0,http://conference_nl#op-3681655-2382351,"[""uitgaven""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""درجة خبرة المراجع""]",[],"[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",http://conference_ar#ent-5814274-0172653,=,0.0,http://conference_nl#ent-3207803-2612836,"[""heeft een expertise""]",[],"[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""اللجنة التوجيهية للمؤتمر""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",http://conference_ar#op-7465433-8972767,=,0.0,http://conference_nl#op-6458233-0079254,"[""was een stuurgroep van""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""تاريخ الارسال بعد إجراء التعديل""]",[],"[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",http://conference_ar#ent-2819966-8261113,=,0.0,http://conference_nl#ent-6691430-9738096,"[""is een datum van drukklare versie submissie""]",[],"[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""البحث""]",[],"[""owl:Class""]",http://conference_ar#c-8611158-0499105,=,0.0,http://conference_nl#c-5365552-2579683,"[""artikel""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""مساهمة منتظمة""]",[],"[""owl:Class""]",http://conference_ar#c-3327332-2902048,=,0.0,http://conference_nl#c-9553458-0147008,"[""gewone contributie""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""لديه الاسم الأول""]",[],"[""owl:DatatypeProperty""]",http://conference_ar#ent-4154865-2227806,=,0.0,http://conference_nl#ent-9650252-8399508,"[""heeft voornaam""]",[],"[""owl:DatatypeProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""تم تسنيد افضلية المراجعة""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",http://conference_ar#op-0050931-1620309,=,0.0,http://conference_nl#op-8316870-1538370,"[""is een recensie referentie toegewezen""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""يساهم في المؤتمر""]",[],"[""owl:ObjectProperty""]",http://conference_ar#op-2975099-0121934,=,0.0,http://conference_nl#op-9649774-6273968,"[""contribueert""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""لديه رئيس ورشة عمل""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",http://conference_ar#op-8393063-5114199,=,0.0,http://conference_nl#op-5225046-5941770,"[""heeft een track-workshop-snelcursus voorzitter""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""هو الرئيس المشترك للجنة""]",[],"[""owl:ObjectProperty""]",http://conference_ar#op-7672386-9690720,=,0.0,http://conference_nl#op-0836411-6313474,"[""was een commissiecovoorzitter van""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""لديه مساهمة""]",[],"[""owl:ObjectProperty""]",http://conference_ar#op-9425392-9049736,=,0.0,http://conference_nl#op-8554571-6859582,"[""heeft contributies""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""العرض التقديمي""]",[],"[""owl:Class""]",http://conference_ar#c-8219515-5240767,=,0.0,http://conference_nl#c-7833673-0588886,"[""presentatie""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""لديه تاريخ مهم""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",http://conference_ar#op-8826018-1765852,=,0.0,http://conference_nl#op-2963964-1401695,"[""heeft belangrijke data""]",[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""تاريخ مهم من سلسلة المؤتمر""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",http://conference_ar#op-4805438-4994817,=,0.0,http://conference_nl#op-1775413-0784782,"[""hoort bij een conferentiebundel""]",[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""معلومات للمشاركين""]",[],"[""owl:Class""]",http://conference_ar#c-2304544-3010010,=,0.0,http://conference_nl#c-3782010-4091768,"[""informatie voor deelnemers""]",[],"[""owl:Class""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""أفضلية أو خبرة المراجع""]",[],"[""owl:ObjectProperty""]",http://conference_ar#op-8830219-5799635,=,0.0,http://conference_nl#op-4471512-1071194,"[""hoort bij recencenten""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""موضوع هو جزء من مؤتمر""]",[],"[""owl:ObjectProperty""]",http://conference_ar#op-7611313-9367283,=,0.0,http://conference_nl#op-7140151-7835120,"[""is een onderwerp van conferentie delen""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""لديه الكاتب""]",[],"[""owl:ObjectProperty""]",http://conference_ar#op-0859830-8472153,=,0.0,http://conference_nl#op-2932016-4574560,"[""heeft auteurs""]",[],"[""owl:ObjectProperty""]",true,false negative
PunjabiTrack,testcase195,C:\Files\TestingdatasettoOAEIformattesting\MatchingSystems\logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""مساهمة مراجعة""]",[],"[""owl:Class""]",http://conference_ar#c-4457351-3163362,=,0.0,http://conference_nl#c-4765112-0918953,"[""gerecenseerde contributie""]",[],"[""owl:Class""]",true,false negative
